WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
48,Guangzhou,WANLIMA Guangzhou International Women's Open,19/09/11,International,Outdoor,Hard,1st Round,3,Martic P.,Chang K.C.,55,152,1089,416,6,4,6,4,,,2,0,Completed,1.25,3.75,1.35,3,1.3,3.4,1.29,3.9,1.33,3,1.35,4.04,1.29,3.45
48,Guangzhou,WANLIMA Guangzhou International Women's Open,19/09/11,International,Outdoor,Hard,1st Round,3,Radwanska U.,Rodionova An.,105,125,697,554,7,6,6,4,,,2,0,Completed,1.4,2.75,1.45,2.65,1.44,2.63,1.43,3.03,1.44,2.63,1.5,3.1,1.42,2.75
48,Guangzhou,WANLIMA Guangzhou International Women's Open,19/09/11,International,Outdoor,Hard,1st Round,3,Lertcheewakarn N.,Zheng S.,158,265,390,210,7,5,6,0,,,2,0,Completed,1.44,2.62,1.4,2.8,,,1.52,2.7,1.4,2.75,1.5,2.85,1.44,2.67
48,Guangzhou,WANLIMA Guangzhou International Women's Open,20/09/11,International,Outdoor,Hard,1st Round,3,Hsieh S.W.,Lu J.J.,215,201,288,311,6,0,6,2,,,2,0,Completed,1.36,3,1.45,2.6,,,1.41,3.12,1.5,2.5,1.5,3.3,1.4,2.86
48,Guangzhou,WANLIMA Guangzhou International Women's Open,20/09/11,International,Outdoor,Hard,1st Round,3,Rybarikova M.,Craybas J.,72,117,944,600,6,3,4,6,6,2,2,1,Completed,1.44,2.62,1.5,2.5,1.5,2.5,1.46,2.89,1.53,2.38,1.56,3,1.46,2.59
48,Guangzhou,WANLIMA Guangzhou International Women's Open,20/09/11,International,Outdoor,Hard,1st Round,3,Luzhanska T.,Jovanovski B.,140,56,460,1083,6,3,4,6,7,6,2,1,Completed,3.75,1.25,3.3,1.3,3.5,1.29,4.2,1.26,3.5,1.25,4.6,1.3,3.72,1.25
48,Guangzhou,WANLIMA Guangzhou International Women's Open,20/09/11,International,Outdoor,Hard,1st Round,3,Scheepers C.,Sevastova A.,73,77,937,917,7,5,1,6,6,3,2,1,Completed,1.57,2.25,1.6,2.25,1.67,2.1,1.69,2.28,1.67,2.1,1.9,2.35,1.64,2.18
48,Guangzhou,WANLIMA Guangzhou International Women's Open,20/09/11,International,Outdoor,Hard,1st Round,3,Rezai A.,Zhang S.,106,123,690,575,6,2,7,6,,,2,0,Completed,1.83,1.83,1.9,1.85,1.83,1.83,1.93,1.96,1.91,1.8,1.93,2.06,1.84,1.9
48,Guangzhou,WANLIMA Guangzhou International Women's Open,20/09/11,International,Outdoor,Hard,1st Round,3,Chan Y.J.,Pervak K.,143,37,452,1355,4,1,,,,,0,0,Retired,2.75,1.4,2.8,1.4,3,1.36,3.35,1.37,3.25,1.29,3.35,1.42,2.96,1.37
48,Guangzhou,WANLIMA Guangzhou International Women's Open,20/09/11,International,Outdoor,Hard,1st Round,3,Minella M.,Xu Y.F.,166,382,367,112,2,6,7,6,6,0,2,1,Completed,1.72,2,1.65,2.15,1.73,2,1.65,2.37,1.73,2,1.75,2.38,1.67,2.14
48,Guangzhou,WANLIMA Guangzhou International Women's Open,20/09/11,International,Outdoor,Hard,1st Round,3,Bremond I.,Koryttseva M.,112,138,632,462,6,1,6,3,,,2,0,Completed,2,1.72,2.25,1.6,2,1.73,2.21,1.74,1.91,1.8,2.3,1.8,2.1,1.69
48,Guangzhou,WANLIMA Guangzhou International Women's Open,20/09/11,International,Outdoor,Hard,1st Round,3,Zhao Y.J.,Doi M.,437,111,87,640,6,4,6,3,,,2,0,Completed,3,1.36,2.7,1.42,2.75,1.4,2.8,1.49,2.88,1.36,3.05,1.55,2.79,1.41
48,Guangzhou,WANLIMA Guangzhou International Women's Open,20/09/11,International,Outdoor,Hard,1st Round,3,Gajdosova J.,Han X.,34,247,1529,229,6,2,6,1,,,2,0,Completed,1.14,5.5,1.15,5,1.14,5,1.12,7.21,1.17,4.5,1.17,7.25,1.12,5.77
