WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
28,Birmingham,Viking Classic ,14/06/2021,WTA250,Outdoor,Grass,1st Round,3,Garcia C.,Dart H.,74,142,1100,572,7,5,4,6,6,4,2,1,Completed,1.5,2.62,1.56,2.57,1.56,3.2,1.46,2.68
28,Birmingham,Viking Classic ,14/06/2021,WTA250,Outdoor,Grass,1st Round,3,Bouzkova M.,Hsieh S.W.,50,62,1475,1263,3,6,6,1,6,2,2,1,Completed,2.1,1.72,2.08,1.83,2.17,1.85,2.05,1.75
28,Birmingham,Viking Classic ,14/06/2021,WTA250,Outdoor,Grass,1st Round,3,Watson H.,Golubic V.,70,71,1129,1126,3,6,6,2,6,2,2,1,Completed,2.75,1.44,2.87,1.47,3.08,1.5,2.79,1.43
28,Birmingham,Viking Classic ,14/06/2021,WTA250,Outdoor,Grass,1st Round,3,Vandeweghe C.,Pliskova Kr.,203,92,343,870,6,4,7,6,,,2,0,Completed,2,1.8,2.07,1.83,2.1,2.01,1.99,1.82
28,Birmingham,Viking Classic ,14/06/2021,WTA250,Outdoor,Grass,1st Round,3,Martincova T.,Stosur S.,90,145,910,545,6,3,6,4,,,2,0,Completed,1.2,4.5,1.23,4.64,1.23,5.66,1.2,4.49
28,Birmingham,Viking Classic ,14/06/2021,WTA250,Outdoor,Grass,1st Round,3,Giorgi C.,Gatto-Monticone G.,76,174,1080,419,6,3,6,0,,,2,0,Completed,1.3,3.5,1.27,4.15,1.32,4.2,1.26,3.78
28,Birmingham,Viking Classic ,14/06/2021,WTA250,Outdoor,Grass,1st Round,3,Vekic D.,Jones F.,54,194,1430,359,6,1,6,3,,,2,0,Completed,1.16,5,1.21,4.97,1.24,5.8,1.17,4.97
28,Birmingham,Viking Classic ,15/06/2021,WTA250,Outdoor,Grass,1st Round,3,Tomljanovic A.,Mertens E.,72,17,1110,3685,7,6,6,7,7,6,2,1,Completed,3.75,1.28,3.92,1.29,4.6,1.32,3.59,1.28
28,Birmingham,Viking Classic ,15/06/2021,WTA250,Outdoor,Grass,1st Round,3,Zhang S.,Diatchenko V.,36,152,1798,512,6,2,7,5,,,2,0,Completed,1.4,3,1.51,2.74,1.51,3.2,1.39,2.92
28,Birmingham,Viking Classic ,15/06/2021,WTA250,Outdoor,Grass,1st Round,3,Fernandez L.A.,Wang Y.,66,118,1159,689,7,5,6,3,,,2,0,Completed,1.53,2.5,1.49,2.8,1.59,2.84,1.51,2.54
28,Birmingham,Viking Classic ,15/06/2021,WTA250,Outdoor,Grass,1st Round,3,Kostyuk M.,Brengle M.,65,80,1170,1025,4,6,7,5,6,3,2,1,Completed,1.33,3.4,1.3,3.83,1.39,3.83,1.32,3.3
28,Birmingham,Viking Classic ,15/06/2021,WTA250,Outdoor,Grass,1st Round,3,Jabeur O.,Mcnally C.,24,111,2415,742,6,4,6,2,,,2,0,Completed,1.36,3.2,1.5,2.77,1.5,3.3,1.39,2.95
28,Birmingham,Viking Classic ,15/06/2021,WTA250,Outdoor,Grass,1st Round,3,Kasatkina D.,Hercog P.,35,73,1860,1106,4,6,6,3,6,3,2,1,Completed,1.4,3,1.42,3.08,1.57,3.08,1.4,2.89
28,Birmingham,Viking Classic ,15/06/2021,WTA250,Outdoor,Grass,1st Round,3,Potapova A.,Stojanovic N.,82,85,1001,983,5,7,7,6,6,4,2,1,Completed,2.3,1.61,2.32,1.67,2.57,1.73,2.27,1.62
28,Birmingham,Viking Classic ,15/06/2021,WTA250,Outdoor,Grass,1st Round,3,Ostapenko J.,Davis L.,43,89,1680,930,6,4,6,1,,,2,0,Completed,1.4,3,1.4,3.18,1.47,3.18,1.39,2.96
28,Birmingham,Viking Classic ,16/06/2021,WTA250,Outdoor,Grass,1st Round,3,Mladenovic K.,Ferro F.,59,49,1320,1500,3,6,6,3,6,4,2,1,Completed,1.72,2.1,1.68,2.29,1.74,2.43,1.65,2.19
